article_id,title,module,version,source_url,relative_path,language,last_updated,tags,breadcrumb,depth,is_section,doc_cid,content_sha256
NETSIS-0686,Dekont Numarası Düzenleme,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPWEzOTBhNDBhLWY0ZTYtNDJlZS1hNjAxLWQwM2U5OWI5M2FjOSZsaW5rPTZhMDM5NjgwLTMwZTQtNDllZC1hOWMyLTFlYzg4M2ZlYjhmOCZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Dekont/İşlemler - Dekont/Dekont Numarası Düzenleme.md,tr,2022-12-01,Kullanıcı Dokümanları;Finans;Dekont;İşlemler / Dekont,Kullanıcı Dokümanları / Finans / Dekont / İşlemler / Dekont / Dekont Numarası Düzenleme,5,false,a390a40a-f4e6-42ee-a601-d03e99b93ac9,11eafb13c58efb6e4840acbbfa947376bd2bd27a650dcb08b7a043cdcc735ef0
NETSIS-0687,Dekont Detay Değişikliği,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPTdiOWM5YzE5LTdmNDUtNGVlMS04ZDVjLWY5ZmZhNzI1Y2I0ZiZsaW5rPWE0YjRlNGIzLWNlOGMtNDE3Yy1iYmRhLTBhODgyODc2ZjA4OCZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Dekont/İşlemler - Dekont/Dekont Detay Değişikliği.md,tr,2022-12-01,Kullanıcı Dokümanları;Finans;Dekont;İşlemler / Dekont,Kullanıcı Dokümanları / Finans / Dekont / İşlemler / Dekont / Dekont Detay Değişikliği,5,false,7b9c9c19-7f45-4ee1-8d5c-f9ffa725cb4f,129d82f3f5c2c41598fd3975734fdce94b78cddb23f316532ce5456356a2aeae
NETSIS-0688,Dekont Silme,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPTA2ZDIyMWZkLTJlMWUtNGIzNS1hY2I2LWI2MTRkZGU5ZjQxMCZsaW5rPTViNDBiOWZkLTJjODItNDNlYi1hMjVjLTQ4YTBmNGM3NTA2OSZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Dekont/İşlemler - Dekont/Dekont Silme.md,tr,2022-12-01,Kullanıcı Dokümanları;Finans;Dekont;İşlemler / Dekont,Kullanıcı Dokümanları / Finans / Dekont / İşlemler / Dekont / Dekont Silme,5,false,06d221fd-2e1e-4b35-acb6-b614dde9f410,d0956672fd6ffbebe2bb5c33a7887b62ab110eb87fd1b64ba0d64069e99a4703
NETSIS-0689,Toplu Dekont Silme,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPWI1YzNlYjllLWUwMDMtNGVlYS1hYWQzLTMyNzY4ZmVlMDkwMSZsaW5rPTllMjQ2MTgyLWYyOTktNDYxYy04OTcyLTI4NzkxMWM2NWI3NCZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Dekont/İşlemler - Dekont/Toplu Dekont Silme.md,tr,2022-12-01,Kullanıcı Dokümanları;Finans;Dekont;İşlemler / Dekont,Kullanıcı Dokümanları / Finans / Dekont / İşlemler / Dekont / Toplu Dekont Silme,5,false,b5c3eb9e-e003-4eea-aad3-32768fee0901,acd0c83c37cd980cbbe88956fc460559c73388515c6c0f269b9ff7aba50e1b2e
NETSIS-0690,Damga Vergisi,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPWM0MmNhYjAwLTJkMDItNDY1OS04ZmIxLWE0MzRiOWU3YWUxZiZsaW5rPTNkMTA4MzdmLTMwZDItNGFjYy1iYTBjLWU1ZjY1YmMxNDdhYSZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Dekont/İşlemler - Dekont/Damga Vergisi/index.md,tr,2018-02-19,Kullanıcı Dokümanları;Finans;Dekont;İşlemler / Dekont,Kullanıcı Dokümanları / Finans / Dekont / İşlemler / Dekont / Damga Vergisi,5,true,c42cab00-2d02-4659-8fb1-a434b9e7ae1f,d555e770686dfc29bae629d6fa5ffb64f0b089078bb30107264691f4bac7be96
NETSIS-0691,Damga Vergisi Kaydı,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPTUwNDdjMTYzLTgzMWUtNDViNy04NjU1LTdmYzViNDUzODUzNCZsaW5rPTk0MzM0MzBlLWU3MGQtNDIxOS04MWVkLWE0ODZmMzA4YzEzMSZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Dekont/İşlemler - Dekont/Damga Vergisi/Damga Vergisi Kaydı.md,tr,2022-12-01,Kullanıcı Dokümanları;Finans;Dekont;İşlemler / Dekont;Damga Vergisi,Kullanıcı Dokümanları / Finans / Dekont / İşlemler / Dekont / Damga Vergisi / Damga Vergisi Kaydı,6,false,5047c163-831e-45b7-8655-7fc5b4538534,2926ea71b796485011e836de6db9c0910579c14fdd0354712589036e0bdc7ca2
NETSIS-0692,Sözleşme Türleri,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPTE0ODM5NWEzLWVlYWQtNGYzMy05NWFhLTVhOTI5YjZhN2NmZiZsaW5rPWM4MDQ4NjU4LTk1NWYtNDIxMy1iYmQ5LTk1YzkxZmEwZTIxNyZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Dekont/İşlemler - Dekont/Damga Vergisi/Sözleşme Türleri.md,tr,2022-12-01,Kullanıcı Dokümanları;Finans;Dekont;İşlemler / Dekont;Damga Vergisi,Kullanıcı Dokümanları / Finans / Dekont / İşlemler / Dekont / Damga Vergisi / Sözleşme Türleri,6,false,148395a3-eead-4f33-95aa-5a929b6a7cff,6d3d1bc37eab9d3698acd6849bd7b1737df50838f0c919d72e013784bced1882
NETSIS-0693,Damga Vergisi Muhasebeleştirme,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPTZlYmVjOTBlLTExMDItNGI5OC04MzI3LWU5NDFjZTRlMjlhNSZsaW5rPWM2N2U0OGFhLTQxZTMtNDg2Zi1iZmFjLTA2MDg0N2EwY2M4YSZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Dekont/İşlemler - Dekont/Damga Vergisi/Damga Vergisi Muhasebeleştirme.md,tr,2022-12-01,Kullanıcı Dokümanları;Finans;Dekont;İşlemler / Dekont;Damga Vergisi,Kullanıcı Dokümanları / Finans / Dekont / İşlemler / Dekont / Damga Vergisi / Damga Vergisi Muhasebeleştirme,6,false,6ebec90e-1102-4b98-8327-e941ce4e29a5,bd216d2ea3b9c4c39355a02a3d196fb56c7d0fc2110396e4b1e9b65e5c864e9f
NETSIS-0694,Online Bankacılık İşlemleri,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPTFjMmJjODhmLWM5ZGMtNGE1OC04OGMyLWRiNjQzYjVkZGU1MiZsaW5rPWZmZjI0OTMyLWJkZjMtNDY2MC05OTYwLTBjNzE2M2ViMjY2ZiZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Dekont/İşlemler - Dekont/Online Bankacılık İşlemleri/index.md,tr,2022-03-31,Kullanıcı Dokümanları;Finans;Dekont;İşlemler / Dekont,Kullanıcı Dokümanları / Finans / Dekont / İşlemler / Dekont / Online Bankacılık İşlemleri,5,true,1c2bc88f-c9dc-4a58-88c2-db643b5dde52,169a98ecea87e8af2558a466477a1e1615b4c027259ce166301043c8914b28f4
NETSIS-0695,Banka Bazında Kurum Bilgi Girişi,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPTc3NTYxY2JjLTVjMDYtNDU2MS1iOWVlLTc2MjViMmM0YzM4OSZsaW5rPWI1OTA2ZDAyLTQ5NzUtNDExZS1hMmFkLTlhZWI3YWNlNDMwMCZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Dekont/İşlemler - Dekont/Online Bankacılık İşlemleri/Banka Bazında Kurum Bilgi Girişi.md,tr,2022-12-01,Kullanıcı Dokümanları;Finans;Dekont;İşlemler / Dekont;Online Bankacılık İşlemleri,Kullanıcı Dokümanları / Finans / Dekont / İşlemler / Dekont / Online Bankacılık İşlemleri / Banka Bazında Kurum Bilgi Girişi,6,false,77561cbc-5c06-4561-b9ee-7625b2c4c389,c9bbb5c0cdc2a5bcbee6bcd34cc68a2b4a2bf33a0857e960338f85a2a5a6dd55
NETSIS-0696,Otomatik Ödeme Bilgi Girişi,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPWE5NjY1YmY5LTBkYzYtNDY5My05OThlLWU5MTg5NzRkODJjYyZsaW5rPTdiNWMwZGY4LTdiMzYtNGMxOC1hZTRjLTFhZTU3MmNjYWFkNCZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Dekont/İşlemler - Dekont/Online Bankacılık İşlemleri/Otomatik Ödeme Bilgi Girişi.md,tr,2022-12-01,Kullanıcı Dokümanları;Finans;Dekont;İşlemler / Dekont;Online Bankacılık İşlemleri,Kullanıcı Dokümanları / Finans / Dekont / İşlemler / Dekont / Online Bankacılık İşlemleri / Otomatik Ödeme Bilgi Girişi,6,false,a9665bf9-0dc6-4693-998e-e918974d82cc,364db14690cc37d97a47059b07d11e1df8d9915f4d5422cb8e9b4e277ed60eb8
NETSIS-0697,Otomatik Ödeme Talimatları Sorgulama,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPTg1NGI2NmNhLWE2MmQtNDRiMi05MjczLTViMDRmZjlmZmQ2MiZsaW5rPTcwOThhZDJmLTI5MmUtNGQzZS04NjExLWE4NzBmMjc1NzliYiZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Dekont/İşlemler - Dekont/Online Bankacılık İşlemleri/Otomatik Ödeme Talimatları Sorgulama.md,tr,2022-12-02,Kullanıcı Dokümanları;Finans;Dekont;İşlemler / Dekont;Online Bankacılık İşlemleri,Kullanıcı Dokümanları / Finans / Dekont / İşlemler / Dekont / Online Bankacılık İşlemleri / Otomatik Ödeme Talimatları Sorgulama,6,false,854b66ca-a62d-44b2-9273-5b04ff9ffd62,fa30ff7bf25730672ed6e575c381cdc390ade2445d98f3361d9c237bd0957be4
NETSIS-0698,Raporlar / Dekont,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPWRhZGQxOTYwLTI1MzktNDNlYi04ZmJjLTY4NTIzZjk3ZjUzNiZsaW5rPWY5N2RhMTJmLWIzNzctNDY2NS04OTExLTE3MGM0NTA4MTI3MSZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Dekont/Raporlar - Dekont/index.md,tr,2022-12-02,Kullanıcı Dokümanları;Finans;Dekont,Kullanıcı Dokümanları / Finans / Dekont / Raporlar / Dekont,4,true,dadd1960-2539-43eb-8fbc-68523f97f536,ca11281a7bc23a99559359aa7d3bf982e053bf80de2ce417ccfa4527806dbe86
NETSIS-0699,Genel Dekont Raporu,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPWZkOGIzOTIyLTlmM2YtNGM3MC04MWE3LTZhZDY0NjA5Mzg2MiZsaW5rPWVjYWM0OTE0LTllZGYtNDZmNS1iMTY5LTc5ZGU0Y2Q2YWJjMCZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Dekont/Raporlar - Dekont/Genel Dekont Raporu.md,tr,2022-12-02,Kullanıcı Dokümanları;Finans;Dekont;Raporlar / Dekont,Kullanıcı Dokümanları / Finans / Dekont / Raporlar / Dekont / Genel Dekont Raporu,5,false,fd8b3922-9f3f-4c70-81a7-6ad646093862,3e8fe9ac382b8990982fa8c586376a38c4a829960d050f71b24e4fae29acf885
NETSIS-0700,Toplu Çek/Senet Dekontları Basımı,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPThkZTE1MTA1LWUzOWUtNDczNS05ZTY3LWQ1YjNkYjhmYjk5MCZsaW5rPWY3NDkwOWU4LTY2N2EtNGUzMi1hMTk4LWM4NzY1YWRiYWNkOCZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Dekont/Raporlar - Dekont/Toplu Çek-Senet Dekontları Basımı.md,tr,2022-12-02,Kullanıcı Dokümanları;Finans;Dekont;Raporlar / Dekont,Kullanıcı Dokümanları / Finans / Dekont / Raporlar / Dekont / Toplu Çek/Senet Dekontları Basımı,5,false,8de15105-e39e-4735-9e67-d5b3db8fb990,d14fa1cd06ff5d8c0029f373de12c159c26eb201d90e739ac08bddec453bcce6
NETSIS-0701,Damga Vergisi Raporu,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPTgwZmU0ZmYyLWNjNjQtNDVmYy04ZGYwLTY0MWU0MzgzNTI2OSZsaW5rPWI3YzQwODIwLTFlZjMtNDc5MS1hNWRiLWNhMDY2ZDkxYWI2NiZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Dekont/Raporlar - Dekont/Damga Vergisi Raporu.md,tr,2022-12-02,Kullanıcı Dokümanları;Finans;Dekont;Raporlar / Dekont,Kullanıcı Dokümanları / Finans / Dekont / Raporlar / Dekont / Damga Vergisi Raporu,5,false,80fe4ff2-cc64-45fc-8df0-641e43835269,5cb84ef6b570cd924750337adf116736dbfded5e73f1d7b5af87886e958eff4d
NETSIS-0702,Damga Vergisi Beyannamesi,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPTdhMDBmYzZmLTRkYjctNDQzNS1hMzk1LTY4YjYyYmQ4OGNlZiZsaW5rPTE4NTZkNTEwLWUwNTYtNDI1Ny04NGNmLWNmNGIyZTVkYmM5ZCZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Dekont/Raporlar - Dekont/Damga Vergisi Beyannamesi.md,tr,2022-12-02,Kullanıcı Dokümanları;Finans;Dekont;Raporlar / Dekont,Kullanıcı Dokümanları / Finans / Dekont / Raporlar / Dekont / Damga Vergisi Beyannamesi,5,false,7a00fc6f-4db7-4435-a395-68b62bd88cef,98fc43253d1ce74afd3fb847837a11fba340d02b9bc9f949423374f294520677
NETSIS-0703,Damga Vergisi İcmali,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPTQwYmQ1YzRhLWI2NTgtNDVhZC05N2Y5LTEzYWIzYzQzM2IwMCZsaW5rPTBiZDdjOWI0LWUwNGYtNGY0Yi1iNjE0LWUyM2VlYzJkMGMwZCZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Dekont/Raporlar - Dekont/Damga Vergisi İcmali.md,tr,2022-12-02,Kullanıcı Dokümanları;Finans;Dekont;Raporlar / Dekont,Kullanıcı Dokümanları / Finans / Dekont / Raporlar / Dekont / Damga Vergisi İcmali,5,false,40bd5c4a-b658-45ad-97f9-13ab3c433b00,8488008dcc6fbaa8a5f8c755d040a5ac9474cf7e765f01d7752837007c7888ed
NETSIS-0704,Dekont Özel Parametreleri,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPTg0NzhiNjVjLTg5ZmItNGVkNC05ZjM4LTE5MjA5NjYzMDg3NSZsaW5rPTQyNTQxMjBhLWRlMjUtNDM5Mi1iNmVjLWU2MmM5YWM4OWQ4NyZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Dekont/Dekont Özel Parametreleri.md,tr,2022-04-01,Kullanıcı Dokümanları;Finans;Dekont,Kullanıcı Dokümanları / Finans / Dekont / Dekont Özel Parametreleri,4,false,8478b65c-89fb-4ed4-9f38-192096630875,5b22acb538721dcb70aff87b36a902bf634951f686f4ed11b126b66968f9808f
NETSIS-0705,Banka,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPTAwNWI4NzNhLWJmZTktNDVkYy05ZjE3LWQwZGJjNTZjODQyOSZsaW5rPWQzMjZkNTgyLTZiODYtNDI0MC1iOTU0LTQ2OTFjYzUyZjQ3NCZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Banka/index.md,tr,2022-04-01,Kullanıcı Dokümanları;Finans,Kullanıcı Dokümanları / Finans / Banka,3,true,005b873a-bfe9-45dc-9f17-d0dbc56c8429,9078982ca764ba346de46deb8ee034c2401fa1df2ee55156cdfe19c4b225fb66
NETSIS-0706,Kayıt / Banka,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPTI0OGFiYjE2LTM0OWQtNDQ0Ny04MWZkLTc4N2I0MDY0NTY5NyZsaW5rPWIzZTM3MmI2LWE2Y2YtNDUwMC05ZjA1LWJiNjQzOWQwMmY1NSZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Banka/Kayıt - Banka/index.md,tr,2018-02-19,Kullanıcı Dokümanları;Finans;Banka,Kullanıcı Dokümanları / Finans / Banka / Kayıt / Banka,4,true,248abb16-349d-4447-81fd-787b40645697,fed8f78456c98470cf5eabc4a8675ae820078764b742277dcad91b6d76385454
NETSIS-0707,Banka Ana Kod Kayıtları,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPTQzYTJmZjdlLWYzYmYtNDViMS1hNjEwLTI4ZThkYWJlODBjMCZsaW5rPTM3NzVlNWZiLTFkZjEtNDgzMS1iYjA0LWFjYzE2Y2QwZWUzOCZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Banka/Kayıt - Banka/Banka Ana Kod Kayıtları.md,tr,2022-04-01,Kullanıcı Dokümanları;Finans;Banka;Kayıt / Banka,Kullanıcı Dokümanları / Finans / Banka / Kayıt / Banka / Banka Ana Kod Kayıtları,5,false,43a2ff7e-f3bf-45b1-a610-28e8dabe80c0,0b9c50f6466401e58bbd0a74e877dcecab2680ba0347549c913b67be640406de
NETSIS-0708,Banka Şube Kayıtları,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPWEyOWUwNmMyLTAwZmEtNGE1Ny1iNzQ4LWU3YjFlYzU0ZjMwYiZsaW5rPWE0NGM0OWIzLTZkNmEtNGYzNy04YTg5LWIyYzdmYmY5Mjg1OSZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Banka/Kayıt - Banka/Banka Şube Kayıtları/index.md,tr,2022-04-01,Kullanıcı Dokümanları;Finans;Banka;Kayıt / Banka,Kullanıcı Dokümanları / Finans / Banka / Kayıt / Banka / Banka Şube Kayıtları,5,true,a29e06c2-00fa-4a57-b748-e7b1ec54f30b,05d3dc108575564e1dc9db37be4b56a55dfbbc007bd817becc17c1d43a286742
NETSIS-0709,Banka Şube Kayıtları / Banka,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPTNkZDUyNzAxLTE4ZWYtNGZlZC1iZTQ1LWUyNTBkMWE0MTBhNiZsaW5rPTQzNzU2OTQ4LTY3MjYtNGYwNy1iMzUxLWJlZjYwM2U1MzQzMiZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Banka/Kayıt - Banka/Banka Şube Kayıtları/Banka Şube Kayıtları - Banka.md,tr,2022-04-01,Kullanıcı Dokümanları;Finans;Banka;Kayıt / Banka;Banka Şube Kayıtları,Kullanıcı Dokümanları / Finans / Banka / Kayıt / Banka / Banka Şube Kayıtları / Banka Şube Kayıtları / Banka,6,false,3dd52701-18ef-4fed-be45-e250d1a410a6,8a85eb1ec476e060641c8d5628269d435ef1a38e0835feb6eb4c86ced3b391cd
NETSIS-0710,Kredi Limiti Tanımlama,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPTgyZmQ5MGVmLWY5NjMtNGI2ZS05NWU1LWFhNjNkNzY2NDNhNyZsaW5rPWI0Y2U3MTQ0LWQ0ZGUtNDc5Mi1hZmU1LWE5Nzc3ZmYwNWZkYSZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Banka/Kayıt - Banka/Banka Şube Kayıtları/Kredi Limiti Tanımlama.md,tr,2022-04-01,Kullanıcı Dokümanları;Finans;Banka;Kayıt / Banka;Banka Şube Kayıtları,Kullanıcı Dokümanları / Finans / Banka / Kayıt / Banka / Banka Şube Kayıtları / Kredi Limiti Tanımlama,6,false,82fd90ef-f963-4b6e-95e5-aa63d76643a7,0177b7af9158a9b1d4f3ae89c2b70f44a7fceff02a8042575a5e8a52249129eb
NETSIS-0711,Genel Kredi Sözleşmesi (GKS) Kayıtları,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPWM0MTg2NjVjLThmYjYtNGQxMS04Yzk3LTRmZWZkNmI0YjQ0MyZsaW5rPThjYWU0ZGQ3LTNhMjItNGRlMy1hZGJkLTExZDU4YmU1MmMxZiZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Banka/Kayıt - Banka/Banka Şube Kayıtları/Genel Kredi Sözleşmesi (GKS) Kayıtları.md,tr,2022-04-01,Kullanıcı Dokümanları;Finans;Banka;Kayıt / Banka;Banka Şube Kayıtları,Kullanıcı Dokümanları / Finans / Banka / Kayıt / Banka / Banka Şube Kayıtları / Genel Kredi Sözleşmesi (GKS) Kayıtları,6,false,c418665c-8fb6-4d11-8c97-4fefd6b4b443,9b7cb4dea67dc5f4395704c0f49d89b371d42cb17032168b2c9af43fe257b393
NETSIS-0712,Banka Yetkili Kayıtları,Finans,3 Enterprise,https://polaris.logo.cloud/docs/netsis-3-enterprise/detail/ZXh0ZXJuYWw_Y2lkPTM0YzdkNjRmLWU4NWMtNDFhYS1iZWFjLTE5Mzg1YjllODZhMyZsaW5rPTA5YjBjYmRjLWU0MjQtNDQxNS05MzFhLTViNmRmYTliMDNkYyZ0ZW5hbnRJZD1jZGQ4N2UxMy0zMDA5LTRkZDEtYTViOC0yYTAwNWMwZTU4ZGEmaGlkZU5hbWU9VHJ1ZQ,markdown/Kullanıcı Dokümanları/Finans/Banka/Kayıt - Banka/Banka Şube Kayıtları/Banka Yetkili Kayıtları.md,tr,2022-04-01,Kullanıcı Dokümanları;Finans;Banka;Kayıt / Banka;Banka Şube Kayıtları,Kullanıcı Dokümanları / Finans / Banka / Kayıt / Banka / Banka Şube Kayıtları / Banka Yetkili Kayıtları,6,false,34c7d64f-e85c-41aa-beac-19385b9e86a3,3e6b3a5154239b39561331e5ffc1d8ce9a1333d9d767be70c6f63a37829d03f2
